Date,StoreKey,ProductKey,UnitsSold,Revenue,Cost
2025-03-01,6,104,50,3249.5,1612.5
2025-03-01,6,105,10,1649.9,889.1
2025-03-01,6,106,12,1619.88,780.48
2025-03-01,6,107,19,1614.81,920.93
2025-03-01,6,108,8,1279.92,716.24
2025-03-01,6,109,17,1274.83,579.02
2025-03-01,6,110,52,4419.48,2110.16
2025-03-01,6,111,86,6449.14,3320.46
2025-03-01,6,112,20,1199.8,561.6
2025-03-01,6,113,6,1049.94,530.94
2025-03-01,6,114,15,1499.85,869.4
2025-03-01,6,115,13,649.87,296.4
2025-03-01,6,116,64,9599.36,5308.16
2025-03-01,6,117,10,1049.9,553.8
2025-03-01,6,118,4,859.96,483.2
2025-03-01,6,119,4,639.96,332.64
2025-03-01,6,120,22,1209.78,612.7
2025-03-01,6,121,3,629.97,355.23
2025-03-01,6,122,7,909.93,422.03
2025-03-01,6,123,2,379.98,196.06
2025-03-01,6,124,7,734.93,346.15
2025-03-01,6,125,4,499.96,232.24
2025-03-01,6,126,6,479.94,231.0
2025-03-01,6,127,20,999.8,513.0
2025-03-01,6,128,119,10113.81,5697.72
2025-03-01,6,129,2,409.98,224.74
2025-03-01,6,130,7,769.93,413.7
2025-03-01,6,131,2,589.98,300.12
2025-03-01,6,132,4,419.96,190.12
2025-03-01,6,133,26,5849.74,2637.96
2025-03-01,6,134,3,434.97,246.93
2025-03-01,6,135,3,314.97,151.47
2025-03-01,6,136,5,699.95,327.0
2025-03-01,6,137,23,5174.77,2492.05
2025-03-01,6,138,91,12284.09,5682.95
2025-03-01,6,139,31,5734.69,2928.88
2025-03-01,6,140,30,7349.7,4247.7
2025-03-01,6,141,3,554.97,274.23
2025-03-01,6,142,3,434.97,206.49
2025-03-01,6,143,3,554.97,269.82
2025-03-01,6,144,31,5889.69,3309.87
2025-03-01,6,145,6,599.94,347.88
2025-03-01,6,146,22,6929.78,3952.96
2025-03-01,6,147,4,519.96,266.8
2025-03-01,6,148,2,599.98,282.84
2025-03-01,6,149,3,449.97,248.34
2025-03-01,6,150,2,369.98,212.54
2025-03-01,6,151,2,229.98,112.36
2025-03-01,6,153,1,314.99,176.66
2025-03-01,6,154,1,574.99,264.73
2025-03-01,6,155,1,364.99,196.28
2025-03-01,6,156,3,284.97,161.22
2025-03-01,6,157,1,379.99,191.7
2025-03-01,6,158,1,559.99,266.87
2025-03-01,6,159,91,14559.09,7300.93
2025-03-01,6,160,1,289.99,165.52
2025-03-01,6,161,152,4558.48,2419.84
2025-03-01,6,162,5,324.95,155.25
2025-03-01,6,163,1,559.99,316.12
2025-03-01,6,164,1,234.99,110.56
2025-03-01,6,165,44,16499.56,9542.28
2025-03-01,6,166,1,409.99,214.06
2025-03-01,6,167,2,349.98,197.98
2025-03-01,6,168,23,4139.77,2188.45
2025-03-01,6,169,1,314.99,152.03
2025-03-01,6,170,2,159.98,80.8
2025-03-01,6,171,9,224.91,123.75
2025-03-01,6,172,50,5999.5,3044.5
2025-03-01,6,173,1,349.99,162.59
2025-03-01,6,174,1,504.99,265.49
2025-03-01,6,175,69,6899.31,3381.0
2025-03-01,6,176,1,439.99,200.28
2025-03-01,6,177,1,314.99,169.06
2025-03-01,6,178,1,259.99,146.56
2025-03-01,6,179,4,339.96,194.08
2025-03-01,6,180,1,439.99,244.37
2025-03-01,6,181,8,239.92,130.96
2025-03-01,6,182,1,419.99,232.8
2025-03-01,6,183,1,369.99,179.33
2025-03-01,6,184,4,259.96,146.44
2025-03-01,6,185,2,229.98,127.9
2025-03-01,6,186,90,13499.1,7470.0
2025-03-01,6,187,157,4708.43,2237.25
2025-03-01,6,188,1,389.99,224.52
2025-03-01,6,189,1,294.99,148.07
2025-03-01,6,190,1,159.99,72.57
2025-03-01,6,191,2,479.98,276.06
2025-03-01,6,192,2,389.98,197.52
2025-03-01,6,193,1,414.99,239.84
2025-03-01,6,195,1,414.99,214.79
2025-03-01,6,196,1,584.99,334.75
2025-03-01,6,197,1,254.99,129.04
2025-03-01,6,198,9,4904.91,2630.25
2025-03-01,6,199,1,729.99,376.62
2025-03-01,6,200,1,339.99,183.81
2025-03-01,6,201,1,249.99,134.1
2025-03-01,6,203,1,394.99,220.56
2025-03-01,6,204,73,19344.27,10680.63
2025-03-01,6,205,1,339.99,172.52
2025-03-01,6,206,63,4094.37,2264.85
2025-03-01,6,207,185,5548.15,2558.55
2025-03-01,6,208,5,399.95,197.4
2025-03-01,6,209,7,244.93,120.12
2025-03-01,6,210,401,10020.99,4571.4
2025-03-01,6,211,3,314.97,144.72
2025-03-01,6,212,4,299.96,163.0
2025-03-01,6,213,4,219.96,103.2
2025-03-01,6,214,2,219.98,123.6
2025-03-01,6,215,2,189.98,90.9
2025-03-01,6,216,14,209.86,101.22
2025-03-01,6,217,4,239.96,133.0
2025-03-01,6,218,2,239.98,126.56
2025-03-01,6,219,2,149.98,81.52
2025-03-01,6,220,4,239.96,112.96
2025-04-01,6,101,54,7559.46,4094.28
2025-04-01,6,102,28,5039.72,2913.4
2025-04-01,6,103,13,2534.87,1265.94
2025-04-01,6,104,54,3509.46,1741.5
2025-04-01,6,105,8,1319.92,711.28
2025-04-01,6,106,15,2024.85,975.6
2025-04-01,6,107,20,1699.8,969.4
2025-04-01,6,108,9,1439.91,805.77
2025-04-01,6,109,17,1274.83,579.02
2025-04-01,6,110,38,3229.62,1542.04
2025-04-01,6,111,85,6374.15,3281.85
2025-04-01,6,112,25,1499.75,702.0
2025-04-01,6,113,4,699.96,353.96
2025-04-01,6,114,11,1099.89,637.56
2025-04-01,6,115,16,799.84,364.8
2025-04-01,6,116,75,11249.25,6220.5
2025-04-01,6,117,9,944.91,498.42
2025-04-01,6,118,4,859.96,483.2
2025-04-01,6,119,3,479.97,249.48
2025-04-01,6,120,17,934.83,473.45
2025-04-01,6,121,3,629.97,355.23
2025-04-01,6,122,5,649.95,301.45
2025-04-01,6,123,3,569.97,294.09
2025-04-01,6,124,8,839.92,395.6
2025-04-01,6,125,5,624.95,290.3
2025-04-01,6,126,7,559.93,269.5
2025-04-01,6,127,19,949.81,487.35
2025-04-01,6,128,127,10793.73,6080.76
2025-04-01,6,129,4,819.96,449.48
2025-04-01,6,130,7,769.93,413.7
2025-04-01,6,131,3,884.97,450.18
2025-04-01,6,132,4,419.96,190.12
2025-04-01,6,133,31,6974.69,3145.26
2025-04-01,6,134,3,434.97,246.93
2025-04-01,6,135,3,314.97,151.47
2025-04-01,6,136,5,699.95,327.0
2025-04-01,6,137,36,8099.64,3900.6
2025-04-01,6,138,93,12554.07,5807.85
2025-04-01,6,139,30,5549.7,2834.4
2025-04-01,6,140,26,6369.74,3681.34
2025-04-01,6,141,5,924.95,457.05
2025-04-01,6,142,4,579.96,275.32
2025-04-01,6,143,3,554.97,269.82
2025-04-01,6,144,35,6649.65,3736.95
2025-04-01,6,145,8,799.92,463.84
2025-04-01,6,146,27,8504.73,4851.36
2025-04-01,6,147,5,649.95,333.5
2025-04-01,6,148,2,599.98,282.84
2025-04-01,6,149,5,749.95,413.9
2025-04-01,6,150,2,369.98,212.54
2025-04-01,6,151,3,344.97,168.54
2025-04-01,6,152,1,454.99,208.13
2025-04-01,6,153,1,314.99,176.66
2025-04-01,6,154,1,574.99,264.73
2025-04-01,6,155,1,364.99,196.28
2025-04-01,6,156,4,379.96,214.96
2025-04-01,6,157,1,379.99,191.7
2025-04-01,6,158,1,559.99,266.87
2025-04-01,6,159,93,14879.07,7461.39
2025-04-01,6,160,1,289.99,165.52
2025-04-01,6,161,222,6657.78,3534.24
2025-04-01,6,162,7,454.93,217.35
2025-04-01,6,163,1,559.99,316.12
2025-04-01,6,164,1,234.99,110.56
2025-04-01,6,165,56,20999.44,12144.72
2025-04-01,6,166,1,409.99,214.06
2025-04-01,6,167,3,524.97,296.97
2025-04-01,6,168,43,7739.57,4091.45
2025-04-01,6,169,1,314.99,152.03
2025-04-01,6,170,4,319.96,161.6
2025-04-01,6,171,13,324.87,178.75
2025-04-01,6,172,54,6479.46,3288.06
2025-04-01,6,173,1,349.99,162.59
2025-04-01,6,174,1,504.99,265.49
2025-04-01,6,175,73,7299.27,3577.0
2025-04-01,6,176,1,439.99,200.28
2025-04-01,6,177,1,314.99,169.06
2025-04-01,6,178,1,259.99,146.56
2025-04-01,6,179,4,339.96,194.08
2025-04-01,6,180,1,439.99,244.37
2025-04-01,6,181,8,239.92,130.96
2025-04-01,6,182,1,419.99,232.8
2025-04-01,6,183,1,369.99,179.33
2025-04-01,6,184,6,389.94,219.66
2025-04-01,6,185,2,229.98,127.9
2025-04-01,6,186,128,19198.72,10624.0
2025-04-01,6,187,267,8007.33,3804.75
2025-04-01,6,188,1,389.99,224.52
2025-04-01,6,189,2,589.98,296.14
2025-04-01,6,190,2,319.98,145.14
2025-04-01,6,191,1,239.99,138.03
2025-04-01,6,192,1,194.99,98.76
2025-04-01,6,195,1,414.99,214.79
2025-04-01,6,197,1,254.99,129.04
2025-04-01,6,198,8,4359.92,2338.0
2025-04-01,6,200,1,339.99,183.81
2025-04-01,6,201,1,249.99,134.1
2025-04-01,6,204,31,8214.69,4535.61
2025-04-01,6,205,1,339.99,172.52
2025-04-01,6,206,82,5329.18,2947.9
2025-04-01,6,207,172,5158.28,2378.76
2025-04-01,6,208,5,399.95,197.4
2025-04-01,6,209,5,174.95,85.8
2025-04-01,6,210,446,11145.54,5084.4
2025-04-01,6,211,3,314.97,144.72
2025-04-01,6,212,3,224.97,122.25
2025-04-01,6,213,4,219.96,103.2
2025-04-01,6,214,2,219.98,123.6
2025-04-01,6,215,4,379.96,181.8
2025-04-01,6,216,16,239.84,115.68
2025-04-01,6,217,6,359.94,199.5
2025-04-01,6,218,3,359.97,189.84
2025-04-01,6,219,2,149.98,81.52
2025-04-01,6,220,5,299.95,141.2
2025-05-01,6,101,80,11199.2,6065.6
2025-05-01,6,102,25,4499.75,2601.25
2025-05-01,6,103,18,3509.82,1752.84
2025-05-01,6,104,53,3444.47,1709.25
2025-05-01,6,105,12,1979.88,1066.92
2025-05-01,6,106,12,1619.88,780.48
2025-05-01,6,107,22,1869.78,1066.34
2025-05-01,6,108,13,2079.87,1163.89
2025-05-01,6,109,18,1349.82,613.08
2025-05-01,6,110,50,4249.5,2029.0
2025-05-01,6,111,67,5024.33,2586.87
2025-05-01,6,112,30,1799.7,842.4
2025-05-01,6,113,6,1049.94,530.94
2025-05-01,6,114,12,1199.88,695.52
2025-05-01,6,115,15,749.85,342.0
2025-05-01,6,116,70,10499.3,5805.8
2025-05-01,6,117,8,839.92,443.04
2025-05-01,6,118,6,1289.94,724.8
2025-05-01,6,119,4,639.96,332.64
2025-05-01,6,120,19,1044.81,529.15
2025-05-01,6,121,3,629.97,355.23
2025-05-01,6,122,6,779.94,361.74
2025-05-01,6,123,3,569.97,294.09
2025-05-01,6,124,5,524.95,247.25
2025-05-01,6,125,4,499.96,232.24
2025-05-01,6,126,9,719.91,346.5
2025-05-01,6,127,18,899.82,461.7
2025-05-01,6,128,152,12918.48,7277.76
2025-05-01,6,129,3,614.97,337.11
2025-05-01,6,130,9,989.91,531.9
2025-05-01,6,131,3,884.97,450.18
2025-05-01,6,132,5,524.95,237.65
2025-05-01,6,133,40,8999.6,4058.4
2025-05-01,6,134,3,434.97,246.93
2025-05-01,6,135,3,314.97,151.47
2025-05-01,6,136,6,839.94,392.4
2025-05-01,6,137,45,10124.55,4875.75
2025-05-01,6,138,98,13229.02,6120.1
2025-05-01,6,139,36,6659.64,3401.28
2025-05-01,6,140,36,8819.64,5097.24
2025-05-01,6,141,6,1109.94,548.46
2025-05-01,6,142,4,579.96,275.32
2025-05-01,6,143,3,554.97,269.82
2025-05-01,6,144,36,6839.64,3843.72
2025-05-01,6,145,9,899.91,521.82
2025-05-01,6,146,30,9449.7,5390.4
2025-05-01,6,147,7,909.93,466.9
2025-05-01,6,148,3,899.97,424.26
2025-05-01,6,149,5,749.95,413.9
2025-05-01,6,150,3,554.97,318.81
2025-05-01,6,151,3,344.97,168.54
2025-05-01,6,152,1,454.99,208.13
2025-05-01,6,153,2,629.98,353.32
2025-05-01,6,154,1,574.99,264.73
2025-05-01,6,155,1,364.99,196.28
2025-05-01,6,156,4,379.96,214.96
2025-05-01,6,157,2,759.98,383.4
2025-05-01,6,158,2,1119.98,533.74
2025-05-01,6,159,146,23358.54,11713.58
2025-05-01,6,160,2,579.98,331.04
2025-05-01,6,161,192,5758.08,3056.64
2025-05-01,6,162,9,584.91,279.45
2025-05-01,6,163,1,559.99,316.12
2025-05-01,6,164,2,469.98,221.12
2025-05-01,6,165,64,23999.36,13879.68
2025-05-01,6,166,2,819.98,428.12
2025-05-01,6,167,3,524.97,296.97
2025-05-01,6,168,51,9179.49,4852.65
2025-05-01,6,169,1,314.99,152.03
2025-05-01,6,170,4,319.96,161.6
2025-05-01,6,171,16,399.84,220.0
2025-05-01,6,172,83,9959.17,5053.87
2025-05-01,6,173,2,699.98,325.18
2025-05-01,6,174,1,504.99,265.49
2025-05-01,6,175,103,10298.97,5047.0
2025-05-01,6,176,1,439.99,200.28
2025-05-01,6,177,2,629.98,338.12
2025-05-01,6,178,1,259.99,146.56
2025-05-01,6,179,5,424.95,242.6
2025-05-01,6,180,1,439.99,244.37
2025-05-01,6,181,7,209.93,114.59
2025-05-01,6,182,1,419.99,232.8
2025-05-01,6,183,1,369.99,179.33
2025-05-01,6,184,6,389.94,219.66
2025-05-01,6,185,3,344.97,191.85
2025-05-01,6,186,91,13649.09,7553.0
2025-05-01,6,187,248,7437.52,3534.0
2025-05-01,6,188,1,389.99,224.52
2025-05-01,6,189,2,589.98,296.14
2025-05-01,6,190,2,319.98,145.14
2025-05-01,6,191,1,239.99,138.03
2025-05-01,6,192,1,194.99,98.76
2025-05-01,6,198,4,2179.96,1169.0
2025-05-01,6,204,18,4769.82,2633.58
2025-05-01,6,206,80,5199.2,2876.0
2025-05-01,6,207,222,6657.78,3070.26
2025-05-01,6,208,4,319.96,157.92
2025-05-01,6,209,7,244.93,120.12
2025-05-01,6,210,726,18142.74,8276.4
2025-05-01,6,211,4,419.96,192.96
2025-05-01,6,212,4,299.96,163.0
2025-05-01,6,213,4,219.96,103.2
2025-05-01,6,214,2,219.98,123.6
2025-05-01,6,215,3,284.97,136.35
2025-05-01,6,216,14,209.86,101.22
2025-05-01,6,217,4,239.96,133.0
2025-05-01,6,218,2,239.98,126.56
2025-05-01,6,219,2,149.98,81.52
2025-05-01,6,220,6,359.94,169.44
2025-06-01,6,101,101,14138.99,7657.82
2025-06-01,6,102,25,4499.75,2601.25
2025-06-01,6,103,18,3509.82,1752.84
2025-06-01,6,104,40,2599.6,1290.0
2025-06-01,6,105,14,2309.86,1244.74
2025-06-01,6,106,20,2699.8,1300.8
2025-06-01,6,107,32,2719.68,1551.04
2025-06-01,6,108,10,1599.9,895.3
2025-06-01,6,109,15,1124.85,510.9
2025-06-01,6,110,69,5864.31,2800.02
2025-06-01,6,111,105,7873.95,4054.05
2025-06-01,6,112,24,1439.76,673.92
2025-06-01,6,113,8,1399.92,707.92
2025-06-01,6,114,20,1999.8,1159.2
2025-06-01,6,115,16,799.84,364.8
2025-06-01,6,116,89,13349.11,7381.66
2025-06-01,6,117,9,944.91,498.42
2025-06-01,6,118,5,1074.95,604.0
2025-06-01,6,119,4,639.96,332.64
2025-06-01,6,120,18,989.82,501.3
2025-06-01,6,121,3,629.97,355.23
2025-06-01,6,122,8,1039.92,482.32
2025-06-01,6,123,4,759.96,392.12
2025-06-01,6,124,6,629.94,296.7
2025-06-01,6,125,7,874.93,406.42
2025-06-01,6,126,11,879.89,423.5
2025-06-01,6,127,16,799.84,410.4
2025-06-01,6,128,207,17592.93,9911.16
2025-06-01,6,129,3,614.97,337.11
2025-06-01,6,130,7,769.93,413.7
2025-06-01,6,131,4,1179.96,600.24
2025-06-01,6,132,5,524.95,237.65
2025-06-01,6,133,44,9899.56,4464.24
2025-06-01,6,134,3,434.97,246.93
2025-06-01,6,135,5,524.95,252.45
2025-06-01,6,136,5,699.95,327.0
2025-06-01,6,137,33,7424.67,3575.55
2025-06-01,6,138,126,17008.74,7868.7
2025-06-01,6,139,49,9064.51,4629.52
2025-06-01,6,140,32,7839.68,4530.88
2025-06-01,6,141,7,1294.93,639.87
2025-06-01,6,142,3,434.97,206.49
2025-06-01,6,143,3,554.97,269.82
2025-06-01,6,144,45,8549.55,4804.65
2025-06-01,6,145,9,899.91,521.82
2025-06-01,6,146,23,7244.77,4132.64
2025-06-01,6,147,7,909.93,466.9
2025-06-01,6,148,3,899.97,424.26
2025-06-01,6,149,7,1049.93,579.46
2025-06-01,6,150,2,369.98,212.54
2025-06-01,6,151,3,344.97,168.54
2025-06-01,6,152,1,454.99,208.13
2025-06-01,6,153,2,629.98,353.32
2025-06-01,6,154,2,1149.98,529.46
2025-06-01,6,155,2,729.98,392.56
2025-06-01,6,156,5,474.95,268.7
2025-06-01,6,157,2,759.98,383.4
2025-06-01,6,158,2,1119.98,533.74
2025-06-01,6,159,176,28158.24,14120.48
2025-06-01,6,160,2,579.98,331.04
2025-06-01,6,161,349,10466.51,5556.08
2025-06-01,6,162,11,714.89,341.55
2025-06-01,6,163,1,559.99,316.12
2025-06-01,6,164,2,469.98,221.12
2025-06-01,6,165,59,22124.41,12795.33
2025-06-01,6,166,2,819.98,428.12
2025-06-01,6,167,5,874.95,494.95
2025-06-01,6,168,46,8279.54,4376.9
2025-06-01,6,169,1,314.99,152.03
2025-06-01,6,170,4,319.96,161.6
2025-06-01,6,171,24,599.76,330.0
2025-06-01,6,172,95,11399.05,5784.55
2025-06-01,6,173,2,699.98,325.18
2025-06-01,6,174,1,504.99,265.49
2025-06-01,6,175,130,12998.7,6370.0
2025-06-01,6,176,1,439.99,200.28
2025-06-01,6,177,2,629.98,338.12
2025-06-01,6,178,1,259.99,146.56
2025-06-01,6,179,5,424.95,242.6
2025-06-01,6,180,1,439.99,244.37
2025-06-01,6,181,9,269.91,147.33
2025-06-01,6,182,2,839.98,465.6
2025-06-01,6,183,1,369.99,179.33
2025-06-01,6,184,6,389.94,219.66
2025-06-01,6,185,3,344.97,191.85
2025-06-01,6,186,114,17098.86,9462.0
2025-06-01,6,187,225,6747.75,3206.25
2025-06-01,6,188,2,779.98,449.04
2025-06-01,6,189,2,589.98,296.14
2025-06-01,6,190,2,319.98,145.14
2025-06-01,6,192,1,194.99,98.76
2025-06-01,6,198,4,2179.96,1169.0
2025-06-01,6,204,25,6624.75,3657.75
2025-06-01,6,206,89,5784.11,3199.55
2025-06-01,6,207,231,6927.69,3194.73
2025-06-01,6,208,6,479.94,236.88
2025-06-01,6,209,7,244.93,120.12
2025-06-01,6,210,699,17468.01,7968.6
2025-06-01,6,211,5,524.95,241.2
2025-06-01,6,212,4,299.96,163.0
2025-06-01,6,213,6,329.94,154.8
2025-06-01,6,214,3,329.97,185.4
2025-06-01,6,215,5,474.95,227.25
2025-06-01,6,216,17,254.83,122.91
2025-06-01,6,217,8,479.92,266.0
2025-06-01,6,218,2,239.98,126.56
2025-06-01,6,219,2,149.98,81.52
2025-06-01,6,220,8,479.92,225.92
2025-07-01,6,101,69,9659.31,5231.58
2025-07-01,6,102,23,4139.77,2393.15
2025-07-01,6,103,18,3509.82,1752.84
2025-07-01,6,104,62,4029.38,1999.5
2025-07-01,6,105,11,1814.89,978.01
2025-07-01,6,106,16,2159.84,1040.64
2025-07-01,6,107,28,2379.72,1357.16
2025-07-01,6,108,15,2399.85,1342.95
2025-07-01,6,109,19,1424.81,647.14
2025-07-01,6,110,64,5439.36,2597.12
2025-07-01,6,111,77,5774.23,2972.97
2025-07-01,6,112,34,2039.66,954.72
2025-07-01,6,113,7,1224.93,619.43
2025-07-01,6,114,15,1499.85,869.4
2025-07-01,6,115,21,1049.79,478.8
2025-07-01,6,116,80,11999.2,6635.2
2025-07-01,6,117,14,1469.86,775.32
2025-07-01,6,118,6,1289.94,724.8
2025-07-01,6,119,6,959.94,498.96
2025-07-01,6,120,23,1264.77,640.55
2025-07-01,6,121,3,629.97,355.23
2025-07-01,6,122,6,779.94,361.74
2025-07-01,6,123,4,759.96,392.12
2025-07-01,6,124,8,839.92,395.6
2025-07-01,6,125,7,874.93,406.42
2025-07-01,6,126,12,959.88,462.0
2025-07-01,6,127,16,799.84,410.4
2025-07-01,6,128,192,16318.08,9192.96
2025-07-01,6,129,4,819.96,449.48
2025-07-01,6,130,9,989.91,531.9
2025-07-01,6,131,4,1179.96,600.24
2025-07-01,6,132,7,734.93,332.71
2025-07-01,6,133,52,11699.48,5275.92
2025-07-01,6,134,4,579.96,329.24
2025-07-01,6,135,4,419.96,201.96
2025-07-01,6,136,5,699.95,327.0
2025-07-01,6,137,35,7874.65,3792.25
2025-07-01,6,138,118,15928.82,7369.1
2025-07-01,6,139,41,7584.59,3873.68
2025-07-01,6,140,37,9064.63,5238.83
2025-07-01,6,141,5,924.95,457.05
2025-07-01,6,142,4,579.96,275.32
2025-07-01,6,143,5,924.95,449.7
2025-07-01,6,144,33,6269.67,3523.41
2025-07-01,6,145,8,799.92,463.84
2025-07-01,6,146,32,10079.68,5749.76
2025-07-01,6,147,5,649.95,333.5
2025-07-01,6,148,3,899.97,424.26
2025-07-01,6,149,5,749.95,413.9
2025-07-01,6,150,3,554.97,318.81
2025-07-01,6,151,4,459.96,224.72
2025-07-01,6,152,1,454.99,208.13
2025-07-01,6,153,2,629.98,353.32
2025-07-01,6,154,1,574.99,264.73
2025-07-01,6,155,2,729.98,392.56
2025-07-01,6,156,6,569.94,322.44
2025-07-01,6,157,2,759.98,383.4
2025-07-01,6,158,1,559.99,266.87
2025-07-01,6,159,125,19998.75,10028.75
2025-07-01,6,160,2,579.98,331.04
2025-07-01,6,161,263,7887.37,4186.96
2025-07-01,6,162,12,779.88,372.6
2025-07-01,6,163,1,559.99,316.12
2025-07-01,6,164,2,469.98,221.12
2025-07-01,6,165,79,29624.21,17132.73
2025-07-01,6,166,2,819.98,428.12
2025-07-01,6,167,6,1049.94,593.94
2025-07-01,6,168,52,9359.48,4947.8
2025-07-01,6,169,1,314.99,152.03
2025-07-01,6,170,6,479.94,242.4
2025-07-01,6,171,24,599.76,330.0
2025-07-01,6,172,84,10079.16,5114.76
2025-07-01,6,173,2,699.98,325.18
2025-07-01,6,174,2,1009.98,530.98
2025-07-01,6,175,134,13398.66,6566.0
2025-07-01,6,176,1,439.99,200.28
2025-07-01,6,177,2,629.98,338.12
2025-07-01,6,178,1,259.99,146.56
2025-07-01,6,179,8,679.92,388.16
2025-07-01,6,180,1,439.99,244.37
2025-07-01,6,181,13,389.87,212.81
2025-07-01,6,182,1,419.99,232.8
2025-07-01,6,183,2,739.98,358.66
2025-07-01,6,184,9,584.91,329.49
2025-07-01,6,185,3,344.97,191.85
2025-07-01,6,186,138,20698.62,11454.0
2025-07-01,6,187,378,11336.22,5386.5
2025-07-01,6,188,2,779.98,449.04
2025-07-01,6,189,2,589.98,296.14
2025-07-01,6,190,2,319.98,145.14
2025-07-01,6,192,1,194.99,98.76
2025-07-01,6,198,5,2724.95,1461.25
2025-07-01,6,201,1,249.99,134.1
2025-07-01,6,204,26,6889.74,3804.06
2025-07-01,6,206,76,4939.24,2732.2
2025-07-01,6,207,255,7647.45,3526.65
2025-07-01,6,208,5,399.95,197.4
2025-07-01,6,209,8,279.92,137.28
2025-07-01,6,210,833,20816.67,9496.2
2025-07-01,6,211,4,419.96,192.96
2025-07-01,6,212,5,374.95,203.75
2025-07-01,6,213,5,274.95,129.0
2025-07-01,6,214,2,219.98,123.6
2025-07-01,6,215,3,284.97,136.35
2025-07-01,6,216,17,254.83,122.91
2025-07-01,6,217,7,419.93,232.75
2025-07-01,6,218,3,359.97,189.84
2025-07-01,6,219,2,149.98,81.52
2025-07-01,6,220,6,359.94,169.44
2025-08-01,6,101,87,12179.13,6596.34
2025-08-01,6,102,28,5039.72,2913.4
2025-08-01,6,103,15,2924.85,1460.7
2025-08-01,6,104,59,3834.41,1902.75
2025-08-01,6,105,9,1484.91,800.19
2025-08-01,6,106,17,2294.83,1105.68
2025-08-01,6,107,30,2549.7,1454.1
2025-08-01,6,108,8,1279.92,716.24
2025-08-01,6,109,20,1499.8,681.2
2025-08-01,6,110,54,4589.46,2191.32
2025-08-01,6,111,107,8023.93,4131.27
2025-08-01,6,112,31,1859.69,870.48
2025-08-01,6,113,7,1224.93,619.43
2025-08-01,6,114,16,1599.84,927.36
2025-08-01,6,115,15,749.85,342.0
2025-08-01,6,116,107,16048.93,8874.58
2025-08-01,6,117,11,1154.89,609.18
2025-08-01,6,118,5,1074.95,604.0
2025-08-01,6,119,4,639.96,332.64
2025-08-01,6,120,24,1319.76,668.4
2025-08-01,6,121,4,839.96,473.64
2025-08-01,6,122,7,909.93,422.03
2025-08-01,6,123,3,569.97,294.09
2025-08-01,6,124,8,839.92,395.6
2025-08-01,6,125,6,749.94,348.36
2025-08-01,6,126,8,639.92,308.0
2025-08-01,6,127,16,799.84,410.4
2025-08-01,6,128,169,14363.31,8091.72
2025-08-01,6,129,3,614.97,337.11
2025-08-01,6,130,6,659.94,354.6
2025-08-01,6,131,3,884.97,450.18
2025-08-01,6,132,5,524.95,237.65
2025-08-01,6,133,34,7649.66,3449.64
2025-08-01,6,134,3,434.97,246.93
2025-08-01,6,135,4,419.96,201.96
2025-08-01,6,136,6,839.94,392.4
2025-08-01,6,137,35,7874.65,3792.25
2025-08-01,6,138,128,17278.72,7993.6
2025-08-01,6,139,35,6474.65,3306.8
2025-08-01,6,140,30,7349.7,4247.7
2025-08-01,6,141,5,924.95,457.05
2025-08-01,6,142,3,434.97,206.49
2025-08-01,6,143,3,554.97,269.82
2025-08-01,6,144,38,7219.62,4057.26
2025-08-01,6,145,6,599.94,347.88
2025-08-01,6,146,29,9134.71,5210.72
2025-08-01,6,147,6,779.94,400.2
2025-08-01,6,148,2,599.98,282.84
2025-08-01,6,149,5,749.95,413.9
2025-08-01,6,150,2,369.98,212.54
2025-08-01,6,151,3,344.97,168.54
2025-08-01,6,152,1,454.99,208.13
2025-08-01,6,153,1,314.99,176.66
2025-08-01,6,154,1,574.99,264.73
2025-08-01,6,155,2,729.98,392.56
2025-08-01,6,156,6,569.94,322.44
2025-08-01,6,157,2,759.98,383.4
2025-08-01,6,158,1,559.99,266.87
2025-08-01,6,159,165,26398.35,13237.95
2025-08-01,6,160,2,579.98,331.04
2025-08-01,6,161,319,9566.81,5078.48
2025-08-01,6,162,9,584.91,279.45
2025-08-01,6,163,2,1119.98,632.24
2025-08-01,6,164,1,234.99,110.56
2025-08-01,6,165,55,20624.45,11927.85
2025-08-01,6,166,1,409.99,214.06
2025-08-01,6,167,5,874.95,494.95
2025-08-01,6,168,60,10799.4,5709.0
2025-08-01,6,169,1,314.99,152.03
2025-08-01,6,170,4,319.96,161.6
2025-08-01,6,171,14,349.86,192.5
2025-08-01,6,172,68,8159.32,4140.52
2025-08-01,6,173,1,349.99,162.59
2025-08-01,6,174,2,1009.98,530.98
2025-08-01,6,175,89,8899.11,4361.0
2025-08-01,6,176,1,439.99,200.28
2025-08-01,6,177,2,629.98,338.12
2025-08-01,6,178,1,259.99,146.56
2025-08-01,6,179,5,424.95,242.6
2025-08-01,6,180,1,439.99,244.37
2025-08-01,6,181,10,299.9,163.7
2025-08-01,6,182,1,419.99,232.8
2025-08-01,6,183,1,369.99,179.33
2025-08-01,6,184,8,519.92,292.88
2025-08-01,6,185,3,344.97,191.85
2025-08-01,6,186,117,17548.83,9711.0
2025-08-01,6,187,317,9506.83,4517.25
2025-08-01,6,188,1,389.99,224.52
2025-08-01,6,189,2,589.98,296.14
2025-08-01,6,190,2,319.98,145.14
2025-08-01,6,192,1,194.99,98.76
