Date,StoreKey,AccountKey,Amount
2024-04-01,7,6120,1800
2024-04-01,7,6200,5350
2024-04-01,7,6210,1500
2024-04-01,7,6300,3000
2024-04-01,7,6310,950
2024-04-01,7,6400,1200
2024-04-01,7,6410,1450
2024-04-01,7,6420,900
2024-04-01,7,6430,700
2024-04-01,7,7000,2800
2024-05-01,7,4000,139800
2024-05-01,7,4100,33300
2024-05-01,7,4200,13000
2024-05-01,7,5000,90850
2024-05-01,7,5100,4000
2024-05-01,7,5200,1200
2024-05-01,7,6000,30500
2024-05-01,7,6010,6700
2024-05-01,7,6100,16200
2024-05-01,7,6110,800
2024-05-01,7,6120,1800
2024-05-01,7,6200,5900
2024-05-01,7,6210,1500
2024-05-01,7,6300,3300
2024-05-01,7,6310,1050
2024-05-01,7,6400,1200
2024-05-01,7,6410,1450
2024-05-01,7,6420,900
2024-05-01,7,6430,700
2024-05-01,7,7000,2800
2024-06-01,7,4000,152050
2024-06-01,7,4100,36200
2024-06-01,7,4200,14100
2024-06-01,7,5000,98850
2024-06-01,7,5100,4350
2024-06-01,7,5200,1300
2024-06-01,7,6000,31350
2024-06-01,7,6010,6900
2024-06-01,7,6100,16200
2024-06-01,7,6110,800
2024-06-01,7,6120,1800
2024-06-01,7,6200,6400
2024-06-01,7,6210,5100
2024-06-01,7,6300,3600
2024-06-01,7,6310,1150
2024-06-01,7,6400,1200
2024-06-01,7,6410,1450
2024-06-01,7,6420,900
2024-06-01,7,6430,700
2024-06-01,7,7000,2800
2024-07-01,7,4000,156950
2024-07-01,7,4100,37350
2024-07-01,7,4200,14600
2024-07-01,7,5000,102050
2024-07-01,7,5100,4450
2024-07-01,7,5200,1350
2024-07-01,7,6000,31700
2024-07-01,7,6010,6950
2024-07-01,7,6100,16200
2024-07-01,7,6110,1000
2024-07-01,7,6120,1800
2024-07-01,7,6200,6600
2024-07-01,7,6210,1500
2024-07-01,7,6300,3700
2024-07-01,7,6310,1150
2024-07-01,7,6400,1200
2024-07-01,7,6410,1450
2024-07-01,7,6420,900
2024-07-01,7,6430,700
2024-07-01,7,7000,2800
2024-08-01,7,4000,144700
2024-08-01,7,4100,34450
2024-08-01,7,4200,13450
2024-08-01,7,5000,94050
2024-08-01,7,5100,4100
2024-08-01,7,5200,1250
2024-08-01,7,6000,30850
2024-08-01,7,6010,6800
2024-08-01,7,6100,16200
2024-08-01,7,6110,1000
2024-08-01,7,6120,1800
2024-08-01,7,6200,6100
2024-08-01,7,6210,1500
2024-08-01,7,6300,3400
2024-08-01,7,6310,1050
2024-08-01,7,6400,1200
2024-08-01,7,6410,1450
2024-08-01,7,6420,900
2024-08-01,7,6430,700
2024-08-01,7,7000,2800
2024-09-01,7,4000,125100
2024-09-01,7,4100,29800
2024-09-01,7,4200,11600
2024-09-01,7,5000,81300
2024-09-01,7,5100,3550
2024-09-01,7,5200,1100
2024-09-01,7,6000,29500
2024-09-01,7,6010,6500
2024-09-01,7,6100,16200
2024-09-01,7,6110,800
2024-09-01,7,6120,1800
2024-09-01,7,6200,5250
2024-09-01,7,6210,5100
2024-09-01,7,6300,2950
2024-09-01,7,6310,950
2024-09-01,7,6400,1200
2024-09-01,7,6410,1450
2024-09-01,7,6420,900
2024-09-01,7,6430,700
2024-09-01,7,7000,2800
2024-10-01,7,4000,115250
2024-10-01,7,4100,27450
2024-10-01,7,4200,10700
2024-10-01,7,5000,74950
2024-10-01,7,5100,3300
2024-10-01,7,5200,1000
2024-10-01,7,6000,28850
2024-10-01,7,6010,6350
2024-10-01,7,6100,16200
2024-10-01,7,6110,800
2024-10-01,7,6120,1800
2024-10-01,7,6200,4850
2024-10-01,7,6210,1500
2024-10-01,7,6300,2700
2024-10-01,7,6310,850
2024-10-01,7,6400,1200
2024-10-01,7,6410,1450
2024-10-01,7,6420,900
2024-10-01,7,6430,700
2024-10-01,7,7000,2800
2024-11-01,7,4000,132450
2024-11-01,7,4100,31550
2024-11-01,7,4200,12300
2024-11-01,7,5000,86100
2024-11-01,7,5100,3750
2024-11-01,7,5200,1150
2024-11-01,7,6000,30000
2024-11-01,7,6010,6600
2024-11-01,7,6100,16200
2024-11-01,7,6110,800
2024-11-01,7,6120,1800
2024-11-01,7,6200,5600
2024-11-01,7,6210,1500
2024-11-01,7,6300,3100
2024-11-01,7,6310,1000
2024-11-01,7,6400,1200
2024-11-01,7,6410,1450
2024-11-01,7,6420,900
2024-11-01,7,6430,700
2024-11-01,7,7000,2800
2024-12-01,7,4000,171700
2024-12-01,7,4100,40900
2024-12-01,7,4200,15950
2024-12-01,7,5000,111600
2024-12-01,7,5100,4900
2024-12-01,7,5200,1500
2024-12-01,7,6000,32700
2024-12-01,7,6010,7200
2024-12-01,7,6100,16200
2024-12-01,7,6110,1000
2024-12-01,7,6120,1800
2024-12-01,7,6200,7250
2024-12-01,7,6210,5100
2024-12-01,7,6300,4050
2024-12-01,7,6310,1300
2024-12-01,7,6400,1200
2024-12-01,7,6410,1450
2024-12-01,7,6420,900
2024-12-01,7,6430,700
2024-12-01,7,7000,2800
2025-01-01,7,4000,107600
2025-01-01,7,4100,25600
2025-01-01,7,4200,10000
2025-01-01,7,5000,69950
2025-01-01,7,5100,3050
2025-01-01,7,5200,950
2025-01-01,7,6000,28350
2025-01-01,7,6010,6250
2025-01-01,7,6100,16200
2025-01-01,7,6110,1000
2025-01-01,7,6120,1800
2025-01-01,7,6200,4550
2025-01-01,7,6210,1500
2025-01-01,7,6300,2550
2025-01-01,7,6310,800
2025-01-01,7,6400,1200
2025-01-01,7,6410,1500
2025-01-01,7,6420,2700
2025-01-01,7,6430,700
2025-01-01,7,7000,2800
2025-02-01,7,4000,110200
2025-02-01,7,4100,26250
2025-02-01,7,4200,10250
2025-02-01,7,5000,71650
2025-02-01,7,5100,3150
2025-02-01,7,5200,950
2025-02-01,7,6000,28500
2025-02-01,7,6010,6250
2025-02-01,7,6100,16200
2025-02-01,7,6110,1000
2025-02-01,7,6120,1800
2025-02-01,7,6200,4650
2025-02-01,7,6210,1500
2025-02-01,7,6300,2600
2025-02-01,7,6310,800
2025-02-01,7,6400,1200
2025-02-01,7,6410,1500
2025-02-01,7,6420,900
2025-02-01,7,6430,700
2025-02-01,7,7000,2800
2025-03-01,7,4000,125950
2025-03-01,7,4100,30000
2025-03-01,7,4200,11700
2025-03-01,7,5000,81900
2025-03-01,7,5100,3600
2025-03-01,7,5200,1100
2025-03-01,7,6000,29600
2025-03-01,7,6010,6500
2025-03-01,7,6100,16200
2025-03-01,7,6110,800
2025-03-01,7,6120,1800
2025-03-01,7,6200,5300
2025-03-01,7,6210,5100
2025-03-01,7,6300,2950
2025-03-01,7,6310,950
2025-03-01,7,6400,1200
2025-03-01,7,6410,1500
2025-03-01,7,6420,900
2025-03-01,7,6430,700
2025-03-01,7,7000,2800
2025-04-01,7,4000,136450
2025-04-01,7,4100,32500
2025-04-01,7,4200,12650
2025-04-01,7,5000,88700
2025-04-01,7,5100,3900
2025-04-01,7,5200,1200
2025-04-01,7,6000,30300
2025-04-01,7,6010,6650
2025-04-01,7,6100,16200
2025-04-01,7,6110,800
2025-04-01,7,6120,1800
2025-04-01,7,6200,5750
2025-04-01,7,6210,1500
2025-04-01,7,6300,3200
2025-04-01,7,6310,1000
2025-04-01,7,6400,1200
2025-04-01,7,6410,1500
2025-04-01,7,6420,900
2025-04-01,7,6430,700
2025-04-01,7,7000,2800
2025-05-01,7,4000,149600
2025-05-01,7,4100,35600
2025-05-01,7,4200,13900
2025-05-01,7,5000,97250
2025-05-01,7,5100,4250
2025-05-01,7,5200,1300
2025-05-01,7,6000,31200
2025-05-01,7,6010,6850
2025-05-01,7,6100,16200
2025-05-01,7,6110,800
2025-05-01,7,6120,1800
2025-05-01,7,6200,6300
2025-05-01,7,6210,1500
2025-05-01,7,6300,3500
2025-05-01,7,6310,1100
2025-05-01,7,6400,1200
2025-05-01,7,6410,1500
2025-05-01,7,6420,900
2025-05-01,7,6430,700
2025-05-01,7,7000,2800
2025-06-01,7,4000,162700
2025-06-01,7,4100,38750
2025-06-01,7,4200,15100
2025-06-01,7,5000,105750
2025-06-01,7,5100,4650
2025-06-01,7,5200,1400
2025-06-01,7,6000,32100
2025-06-01,7,6010,7050
2025-06-01,7,6100,16200
2025-06-01,7,6110,800
2025-06-01,7,6120,1800
2025-06-01,7,6200,6850
2025-06-01,7,6210,5100
2025-06-01,7,6300,3850
2025-06-01,7,6310,1200
2025-06-01,7,6400,1200
2025-06-01,7,6410,1500
2025-06-01,7,6420,900
2025-06-01,7,6430,700
2025-06-01,7,7000,2800
2025-07-01,7,4000,167950
2025-07-01,7,4100,40000
2025-07-01,7,4200,15600
2025-07-01,7,5000,109150
2025-07-01,7,5100,4800
2025-07-01,7,5200,1450
2025-07-01,7,6000,32450
2025-07-01,7,6010,7150
2025-07-01,7,6100,16200
2025-07-01,7,6110,1000
2025-07-01,7,6120,1800
2025-07-01,7,6200,7050
2025-07-01,7,6210,1500
2025-07-01,7,6300,3950
2025-07-01,7,6310,1250
2025-07-01,7,6400,1200
2025-07-01,7,6410,1500
2025-07-01,7,6420,900
2025-07-01,7,6430,700
2025-07-01,7,7000,2800
2025-08-01,7,4000,154850
2025-08-01,7,4100,36850
2025-08-01,7,4200,14400
2025-08-01,7,5000,100650
2025-08-01,7,5100,4400
2025-08-01,7,5200,1350
2025-08-01,7,6000,31550
2025-08-01,7,6010,6950
2025-08-01,7,6100,16200
2025-08-01,7,6110,1000
2025-08-01,7,6120,1800
2025-08-01,7,6200,6500
2025-08-01,7,6210,1500
2025-08-01,7,6300,3650
2025-08-01,7,6310,1150
2025-08-01,7,6400,1200
2025-08-01,7,6410,1500
2025-08-01,7,6420,900
2025-08-01,7,6430,700
2025-08-01,7,7000,2800
2025-09-01,7,4000,133850
2025-09-01,7,4100,31850
2025-09-01,7,4200,12450
2025-09-01,7,5000,87000
2025-09-01,7,5100,3800
2025-09-01,7,5200,1150
2025-09-01,7,6000,30100
2025-09-01,7,6010,6650
2025-09-01,7,6100,16200
2025-09-01,7,6110,800
2025-09-01,7,6120,1800
2025-09-01,7,6200,5650
2025-09-01,7,6210,5100
2025-09-01,7,6300,3150
2025-09-01,7,6310,1000
2025-09-01,7,6400,1200
2025-09-01,7,6410,1500
2025-09-01,7,6420,900
2025-09-01,7,6430,700
2025-09-01,7,7000,2800
2025-10-01,7,4000,123350
2025-10-01,7,4100,29350
2025-10-01,7,4200,11450
2025-10-01,7,5000,80150
2025-10-01,7,5100,3500
2025-10-01,7,5200,1050
2025-10-01,7,6000,29400
2025-10-01,7,6010,6450
2025-10-01,7,6100,16200
2025-10-01,7,6110,800
2025-10-01,7,6120,1800
2025-10-01,7,6200,5200
2025-10-01,7,6210,1500
2025-10-01,7,6300,2900
2025-10-01,7,6310,900
2025-10-01,7,6400,1200
2025-10-01,7,6410,1500
2025-10-01,7,6420,900
2025-10-01,7,6430,700
2025-10-01,7,7000,2800
2025-11-01,7,4000,141700
2025-11-01,7,4100,33750
2025-11-01,7,4200,13150
2025-11-01,7,5000,92100
2025-11-01,7,5100,4050
2025-11-01,7,5200,1250
2025-11-01,7,6000,30650
2025-11-01,7,6010,6750
2025-11-01,7,6100,16200
2025-11-01,7,6110,800
2025-11-01,7,6120,1800
2025-11-01,7,6200,5950
2025-11-01,7,6210,1500
2025-11-01,7,6300,3350
2025-11-01,7,6310,1050
2025-11-01,7,6400,1200
2025-11-01,7,6410,1500
2025-11-01,7,6420,900
2025-11-01,7,6430,700
2025-11-01,7,7000,2800
2025-12-01,7,4000,183700
2025-12-01,7,4100,43750
2025-12-01,7,4200,17050
2025-12-01,7,5000,119400
2025-12-01,7,5100,5250
2025-12-01,7,5200,1600
2025-12-01,7,6000,33500
2025-12-01,7,6010,7350
2025-12-01,7,6100,16200
2025-12-01,7,6110,1000
2025-12-01,7,6120,1800
2025-12-01,7,6200,7750
2025-12-01,7,6210,5100
2025-12-01,7,6300,4300
2025-12-01,7,6310,1350
2025-12-01,7,6400,1200
2025-12-01,7,6410,1500
2025-12-01,7,6420,900
2025-12-01,7,6430,700
2025-12-01,7,7000,2800
2026-01-01,7,4000,114050
2026-01-01,7,4100,27150
2026-01-01,7,4200,10600
2026-01-01,7,5000,74100
2026-01-01,7,5100,3250
2026-01-01,7,5200,1000
2026-01-01,7,6000,28750
2026-01-01,7,6010,6350
2026-01-01,7,6100,16200
2026-01-01,7,6110,1000
2026-01-01,7,6120,1800
2026-01-01,7,6200,4800
2026-01-01,7,6210,1500
2026-01-01,7,6300,2700
2026-01-01,7,6310,850
2026-01-01,7,6400,1200
2026-01-01,7,6410,1500
2026-01-01,7,6420,2700
2026-01-01,7,6430,700
2026-01-01,7,7000,2800
2026-02-01,7,4000,116800
2026-02-01,7,4100,27800
2026-02-01,7,4200,10850
2026-02-01,7,5000,75950
2026-02-01,7,5100,3350
2026-02-01,7,5200,1000
2026-02-01,7,6000,28950
2026-02-01,7,6010,6350
2026-02-01,7,6100,16200
2026-02-01,7,6110,1000
2026-02-01,7,6120,1800
2026-02-01,7,6200,4900
2026-02-01,7,6210,1500
2026-02-01,7,6300,2750
2026-02-01,7,6310,850
2026-02-01,7,6400,1200
2026-02-01,7,6410,1500
2026-02-01,7,6420,900
2026-02-01,7,6430,700
2026-02-01,7,7000,2800
2026-03-01,7,4000,133500
2026-03-01,7,4100,31800
2026-03-01,7,4200,12400
2026-03-01,7,5000,86800
2026-03-01,7,5100,3800
2026-03-01,7,5200,1150
2026-03-01,7,6000,30100
2026-03-01,7,6010,6600
2026-03-01,7,6100,16200
2026-03-01,7,6110,800
2026-03-01,7,6120,1800
2026-03-01,7,6200,5600
2026-03-01,7,6210,5100
2026-03-01,7,6300,3150
2026-03-01,7,6310,1000
2026-03-01,7,6400,1200
2026-03-01,7,6410,1500
2026-03-01,7,6420,900
2026-03-01,7,6430,700
2026-03-01,7,7000,2800
2026-04-01,7,4000,144650
2026-04-01,7,4100,34450
2026-04-01,7,4200,13450
2026-04-01,7,5000,94000
2026-04-01,7,5100,4100
2026-04-01,7,5200,1250
2026-04-01,7,6000,30850
2026-04-01,7,6010,6800
2026-04-01,7,6100,16200
2026-04-01,7,6110,800
2026-04-01,7,6120,1800
2026-04-01,7,6200,6100
2026-04-01,7,6210,1500
2026-04-01,7,6300,3400
2026-04-01,7,6310,1050
2026-04-01,7,6400,1200
2026-04-01,7,6410,1500
2026-04-01,7,6420,900
2026-04-01,7,6430,700
2026-04-01,7,7000,2800
2026-05-01,7,4000,158550
2026-05-01,7,4100,37750
2026-05-01,7,4200,14700
2026-05-01,7,5000,103050
2026-05-01,7,5100,4500
2026-05-01,7,5200,1350
2026-05-01,7,6000,31800
2026-05-01,7,6010,7000
2026-05-01,7,6100,16200
2026-05-01,7,6110,800
2026-05-01,7,6120,1800
2026-05-01,7,6200,6650
2026-05-01,7,6210,1500
2026-05-01,7,6300,3750
2026-05-01,7,6310,1200
2026-05-01,7,6400,1200
2026-05-01,7,6410,1500
2026-05-01,7,6420,900
2026-05-01,7,6430,700
2026-05-01,7,7000,2800
2026-06-01,7,4000,172450
2026-06-01,7,4100,41050
2026-06-01,7,4200,16000
2026-06-01,7,5000,112100
2026-06-01,7,5100,4900
2026-06-01,7,5200,1500
2026-06-01,7,6000,32750
2026-06-01,7,6010,7200
2026-06-01,7,6100,16200
2026-06-01,7,6110,800
2026-06-01,7,6120,1800
2026-06-01,7,6200,7250
2026-06-01,7,6210,5100
2026-06-01,7,6300,4050
2026-06-01,7,6310,1300
2026-06-01,7,6400,1200
2026-06-01,7,6410,1500
2026-06-01,7,6420,900
2026-06-01,7,6430,700
2026-06-01,7,7000,2800
2026-07-01,7,4000,178000
2026-07-01,7,4100,42400
2026-07-01,7,4200,16550
2026-07-01,7,5000,115700
2026-07-01,7,5100,5050
2026-07-01,7,5200,1550
2026-07-01,7,6000,33100
2026-07-01,7,6010,7300
2026-07-01,7,6100,16200
2026-07-01,7,6110,1000
2026-07-01,7,6120,1800
2026-07-01,7,6200,7500
2026-07-01,7,6210,1500
2026-07-01,7,6300,4200
2026-07-01,7,6310,1300
2026-07-01,7,6400,1200
2026-07-01,7,6410,1500
2026-07-01,7,6420,900
2026-07-01,7,6430,700
2026-07-01,7,7000,2800
2026-08-01,7,4000,164100
2026-08-01,7,4100,39050
2026-08-01,7,4200,15250
2026-08-01,7,5000,106650
2026-08-01,7,5100,4650
2026-08-01,7,5200,1400
2026-08-01,7,6000,32150
2026-08-01,7,6010,7100
2026-08-01,7,6100,16200
2026-08-01,7,6110,1000
2026-08-01,7,6120,1800
2026-08-01,7,6200,6900
2026-08-01,7,6210,1500
2026-08-01,7,6300,3850
2026-08-01,7,6310,1200
2026-08-01,7,6400,1200
2026-08-01,7,6410,1500
2026-08-01,7,6420,900
2026-08-01,7,6430,700
2026-08-01,7,7000,2800
2026-09-01,7,4000,141850
2026-09-01,7,4100,33750
2026-09-01,7,4200,13150
2026-09-01,7,5000,92200
2026-09-01,7,5100,4050
2026-09-01,7,5200,1250
2026-09-01,7,6000,30650
2026-09-01,7,6010,6750
2026-09-01,7,6100,16200
2026-09-01,7,6110,800
2026-09-01,7,6120,1800
2026-09-01,7,6200,5950
2026-09-01,7,6210,5100
2026-09-01,7,6300,3350
2026-09-01,7,6310,1050
2026-09-01,7,6400,1200
2026-09-01,7,6410,1500
2026-09-01,7,6420,900
2026-09-01,7,6430,700
2026-09-01,7,7000,2800
2026-10-01,7,4000,130700
2026-10-01,7,4100,31100
2026-10-01,7,4200,12150
2026-10-01,7,5000,84950
2026-10-01,7,5100,3700
2026-10-01,7,5200,1150
2026-10-01,7,6000,29900
2026-10-01,7,6010,6600
2026-10-01,7,6100,16200
2026-10-01,7,6110,800
2026-10-01,7,6120,1800
2026-10-01,7,6200,5500
2026-10-01,7,6210,1500
2026-10-01,7,6300,3100
2026-10-01,7,6310,950
2026-10-01,7,6400,1200
2026-10-01,7,6410,1500
2026-10-01,7,6420,900
2026-10-01,7,6430,700
2026-10-01,7,7000,2800
2026-11-01,7,4000,150200
2026-11-01,7,4100,35750
2026-11-01,7,4200,13950
2026-11-01,7,5000,97600
2026-11-01,7,5100,4300
2026-11-01,7,5200,1300
2026-11-01,7,6000,31250
2026-11-01,7,6010,6850
2026-11-01,7,6100,16200
2026-11-01,7,6110,800
2026-11-01,7,6120,1800
2026-11-01,7,6200,6300
2026-11-01,7,6210,1500
2026-11-01,7,6300,3550
2026-11-01,7,6310,1100
2026-11-01,7,6400,1200
2026-11-01,7,6410,1500
2026-11-01,7,6420,900
2026-11-01,7,6430,700
2026-11-01,7,7000,2800
2026-12-01,7,4000,194700
2026-12-01,7,4100,46350
2026-12-01,7,4200,18100
2026-12-01,7,5000,126550
2026-12-01,7,5100,5550
2026-12-01,7,5200,1700
2026-12-01,7,6000,34250
2026-12-01,7,6010,7550
2026-12-01,7,6100,16200
2026-12-01,7,6110,1000
2026-12-01,7,6120,1800
2026-12-01,7,6200,8200
2026-12-01,7,6210,5100
2026-12-01,7,6300,4600
2026-12-01,7,6310,1450
2026-12-01,7,6400,1200
2026-12-01,7,6410,1500
2026-12-01,7,6420,900
2026-12-01,7,6430,700
2026-12-01,7,7000,2800
2024-01-01,8,4000,152100
2024-01-01,8,4100,42700
2024-01-01,8,4200,14600
2024-01-01,8,5000,102300
2024-01-01,8,5100,4500
2024-01-01,8,5200,1350
2024-01-01,8,6000,44700
2024-01-01,8,6010,9850
2024-01-01,8,6100,21900
2024-01-01,8,6110,1700
2024-01-01,8,6120,1800
2024-01-01,8,6200,6600
2024-01-01,8,6210,2500
2024-01-01,8,6300,3700
2024-01-01,8,6310,1150
2024-01-01,8,6400,1900
2024-01-01,8,6410,1450
2024-01-01,8,6420,2700
2024-01-01,8,6430,700
2024-01-01,8,7000,5200
2024-02-01,8,4000,155850
2024-02-01,8,4100,43750
2024-02-01,8,4200,14950
2024-02-01,8,5000,104800
2024-02-01,8,5100,4600
2024-02-01,8,5200,1400
2024-02-01,8,6000,45000
2024-02-01,8,6010,9900
2024-02-01,8,6100,21900
2024-02-01,8,6110,1700
2024-02-01,8,6120,1800
2024-02-01,8,6200,6800
2024-02-01,8,6210,2500
2024-02-01,8,6300,3800
2024-02-01,8,6310,1200
2024-02-01,8,6400,1900
2024-02-01,8,6410,1450
2024-02-01,8,6420,900
2024-02-01,8,6430,700
2024-02-01,8,7000,5200
2024-03-01,8,4000,178100
2024-03-01,8,4100,50000
2024-03-01,8,4200,17100
2024-03-01,8,5000,119750
2024-03-01,8,5100,5250
2024-03-01,8,5200,1600
2024-03-01,8,6000,46550
2024-03-01,8,6010,10250
2024-03-01,8,6100,21900
2024-03-01,8,6110,1300
2024-03-01,8,6120,1800
2024-03-01,8,6200,7750
2024-03-01,8,6210,8500
2024-03-01,8,6300,4350
2024-03-01,8,6310,1350
2024-03-01,8,6400,1900
2024-03-01,8,6410,1450
2024-03-01,8,6420,900
2024-03-01,8,6430,700
2024-03-01,8,7000,5200
2024-04-01,8,4000,192950
2024-04-01,8,4100,54150
2024-04-01,8,4200,18550
2024-04-01,8,5000,129750
2024-04-01,8,5100,5700
2024-04-01,8,5200,1750
2024-04-01,8,6000,47600
2024-04-01,8,6010,10450
2024-04-01,8,6100,21900
2024-04-01,8,6110,1300
2024-04-01,8,6120,1800
2024-04-01,8,6200,8400
2024-04-01,8,6210,2500
2024-04-01,8,6300,4700
2024-04-01,8,6310,1500
2024-04-01,8,6400,1900
2024-04-01,8,6410,1450
2024-04-01,8,6420,900
2024-04-01,8,6430,700
2024-04-01,8,7000,5200
2024-05-01,8,4000,211500
2024-05-01,8,4100,59350
2024-05-01,8,4200,20300
2024-05-01,8,5000,142200
2024-05-01,8,5100,6250
2024-05-01,8,5200,1900
2024-05-01,8,6000,48900
2024-05-01,8,6010,10750
2024-05-01,8,6100,21900
2024-05-01,8,6110,1300
2024-05-01,8,6120,1800
2024-05-01,8,6200,9200
2024-05-01,8,6210,2500
2024-05-01,8,6300,5150
2024-05-01,8,6310,1650
2024-05-01,8,6400,1900
2024-05-01,8,6410,1450
2024-05-01,8,6420,900
2024-05-01,8,6430,700
2024-05-01,8,7000,5200
2024-06-01,8,4000,230050
2024-06-01,8,4100,64600
2024-06-01,8,4200,22100
2024-06-01,8,5000,154700
2024-06-01,8,5100,6800
2024-06-01,8,5200,2050
2024-06-01,8,6000,50200
2024-06-01,8,6010,11050
2024-06-01,8,6100,21900
2024-06-01,8,6110,1300
2024-06-01,8,6120,1800
2024-06-01,8,6200,10000
2024-06-01,8,6210,8500
2024-06-01,8,6300,5600
2024-06-01,8,6310,1750
2024-06-01,8,6400,1900
2024-06-01,8,6410,1450
2024-06-01,8,6420,900
2024-06-01,8,6430,700
2024-06-01,8,7000,5200
2024-07-01,8,4000,237450
2024-07-01,8,4100,66650
2024-07-01,8,4200,22800
2024-07-01,8,5000,159650
2024-07-01,8,5100,7000
2024-07-01,8,5200,2150
2024-07-01,8,6000,50750
2024-07-01,8,6010,11150
2024-07-01,8,6100,21900
2024-07-01,8,6110,1600
2024-07-01,8,6120,1800
2024-07-01,8,6200,10350
2024-07-01,8,6210,2500
2024-07-01,8,6300,5800
2024-07-01,8,6310,1800
2024-07-01,8,6400,1900
2024-07-01,8,6410,1450
2024-07-01,8,6420,900
2024-07-01,8,6430,700
2024-07-01,8,7000,5200
2024-08-01,8,4000,218900
2024-08-01,8,4100,61450
2024-08-01,8,4200,21050
2024-08-01,8,5000,147200
2024-08-01,8,5100,6450
2024-08-01,8,5200,1950
2024-08-01,8,6000,49400
2024-08-01,8,6010,10850
2024-08-01,8,6100,21900
2024-08-01,8,6110,1600
2024-08-01,8,6120,1800
2024-08-01,8,6200,9550
2024-08-01,8,6210,2500
2024-08-01,8,6300,5350
2024-08-01,8,6310,1700
2024-08-01,8,6400,1900
2024-08-01,8,6410,1450
2024-08-01,8,6420,900
2024-08-01,8,6430,700
2024-08-01,8,7000,5200
2024-09-01,8,4000,189250
2024-09-01,8,4100,53100
2024-09-01,8,4200,18200
2024-09-01,8,5000,127250
2024-09-01,8,5100,5550
2024-09-01,8,5200,1700
2024-09-01,8,6000,47350
2024-09-01,8,6010,10400
2024-09-01,8,6100,21900
2024-09-01,8,6110,1300
2024-09-01,8,6120,1800
2024-09-01,8,6200,8250
2024-09-01,8,6210,8500
2024-09-01,8,6300,4600
2024-09-01,8,6310,1450
2024-09-01,8,6400,1900
2024-09-01,8,6410,1450
2024-09-01,8,6420,900
2024-09-01,8,6430,700
2024-09-01,8,7000,5200
2024-10-01,8,4000,174400
2024-10-01,8,4100,48950
2024-10-01,8,4200,16750
2024-10-01,8,5000,117250
2024-10-01,8,5100,5150
2024-10-01,8,5200,1550
2024-10-01,8,6000,46300
2024-10-01,8,6010,10200
2024-10-01,8,6100,21900
2024-10-01,8,6110,1300
2024-10-01,8,6120,1800
2024-10-01,8,6200,7600
2024-10-01,8,6210,2500
2024-10-01,8,6300,4250
2024-10-01,8,6310,1350
2024-10-01,8,6400,1900
2024-10-01,8,6410,1450
2024-10-01,8,6420,900
2024-10-01,8,6430,700
2024-10-01,8,7000,5200
2024-11-01,8,4000,200350
2024-11-01,8,4100,56250
2024-11-01,8,4200,19250
2024-11-01,8,5000,134700
2024-11-01,8,5100,5900
2024-11-01,8,5200,1800
2024-11-01,8,6000,48100
2024-11-01,8,6010,10600
2024-11-01,8,6100,21900
2024-11-01,8,6110,1300
2024-11-01,8,6120,1800
2024-11-01,8,6200,8700
2024-11-01,8,6210,2500
2024-11-01,8,6300,4900
2024-11-01,8,6310,1550
2024-11-01,8,6400,1900
2024-11-01,8,6410,1450
2024-11-01,8,6420,900
2024-11-01,8,6430,700
2024-11-01,8,7000,5200
2024-12-01,8,4000,259750
2024-12-01,8,4100,72900
2024-12-01,8,4200,24950
2024-12-01,8,5000,174650
2024-12-01,8,5100,7650
2024-12-01,8,5200,2350
2024-12-01,8,6000,52300
2024-12-01,8,6010,11500
2024-12-01,8,6100,21900
2024-12-01,8,6110,1700
2024-12-01,8,6120,1800
2024-12-01,8,6200,11300
2024-12-01,8,6210,8500
2024-12-01,8,6300,6300
2024-12-01,8,6310,2000
2024-12-01,8,6400,1900
2024-12-01,8,6410,1450
2024-12-01,8,6420,900
2024-12-01,8,6430,700
2024-12-01,8,7000,5200
2025-01-01,8,4000,162750
2025-01-01,8,4100,45700
2025-01-01,8,4200,15650
2025-01-01,8,5000,109450
2025-01-01,8,5100,4800
2025-01-01,8,5200,1450
2025-01-01,8,6000,45450
2025-01-01,8,6010,10000
2025-01-01,8,6100,21900
2025-01-01,8,6110,1700
2025-01-01,8,6120,1800
2025-01-01,8,6200,7100
2025-01-01,8,6210,2500
2025-01-01,8,6300,3950
2025-01-01,8,6310,1250
2025-01-01,8,6400,1900
2025-01-01,8,6410,1500
2025-01-01,8,6420,2700
2025-01-01,8,6430,700
2025-01-01,8,7000,5200
2025-02-01,8,4000,166750
2025-02-01,8,4100,46800
2025-02-01,8,4200,16000
2025-02-01,8,5000,112100
2025-02-01,8,5100,4900
2025-02-01,8,5200,1500
2025-02-01,8,6000,45750
2025-02-01,8,6010,10050
2025-02-01,8,6100,21900
2025-02-01,8,6110,1700
2025-02-01,8,6120,1800
2025-02-01,8,6200,7250
2025-02-01,8,6210,2500
2025-02-01,8,6300,4050
2025-02-01,8,6310,1300
2025-02-01,8,6400,1900
2025-02-01,8,6410,1500
2025-02-01,8,6420,900
2025-02-01,8,6430,700
2025-02-01,8,7000,5200
2025-03-01,8,4000,190550
2025-03-01,8,4100,53500
2025-03-01,8,4200,18300
2025-03-01,8,5000,128150
2025-03-01,8,5100,5600
2025-03-01,8,5200,1700
2025-03-01,8,6000,47400
2025-03-01,8,6010,10450
2025-03-01,8,6100,21900
2025-03-01,8,6110,1300
